text,label
"crabs, shrimp, bucket, ice, knife. A fishmonger is sorting seafood while customers inspect fresh catches at the wet market counter.",Fish Market
"fish, ice, scales, stall, water. 'How much per kilo?' a buyer asks while pointing at displayed fish on ice trays.",Fish Market
"shrimp, squid, counter, ice, basket. A vendor is cleaning seafood while preparing orders for customers.",Fish Market
"ice, fish, knife, scales, table. A worker is filleting fish behind the market stall.",Fish Market
"crabs, bucket, ice, stall, water spray. A seller is keeping seafood fresh by spraying water over ice beds.",Fish Market
"fish, counter, scales, icebox, gloves. A customer is choosing fish while the vendor weighs selections.",Fish Market
"squid, shrimp, ice, table, basket. A fishmonger is organizing seafood into neat piles.",Fish Market
"ice, fish, stall, knife, water. 'This one is best for grilling,' the vendor explains to a customer.",Fish Market
"crabs, counter, bucket, ice, scales. A buyer is inspecting live crabs in a container.",Fish Market
"fish, ice, basket, stall, gloves. A worker is restocking fresh catch on display.",Fish Market
"shrimp, squid, counter, ice, knife. A vendor is cleaning and sorting seafood.",Fish Market
"ice, fish, scales, water, table. A customer is weighing fish for purchase.",Fish Market
"crabs, bucket, stall, ice, basket. A seller is arranging seafood for display.",Fish Market
"squid, fish, counter, knife, ice. A fishmonger is cutting and preparing orders.",Fish Market
"ice, shrimp, scales, stall, water. A buyer is checking freshness of seafood.",Fish Market
"fish, crabs, bucket, counter, ice. A vendor is organizing mixed seafood.",Fish Market
"squid, ice, basket, table, gloves. A worker is packing seafood for customers.",Fish Market
"ice, fish, stall, scales, knife. A customer is selecting fish cuts.",Fish Market
"shrimp, crabs, counter, water, ice. A seller is washing seafood.",Fish Market
"fish, ice, bucket, stall, basket. A vendor is restocking morning catch.",Fish Market
"squid, counter, scales, ice, knife. A fishmonger is weighing orders.",Fish Market
"crabs, ice, table, stall, water. A customer is pointing at live seafood.",Fish Market
"fish, shrimp, bucket, counter, ice. A seller is arranging variety catch.",Fish Market
"squid, ice, scales, basket, gloves. A worker is sorting seafood types.",Fish Market
"ice, crabs, stall, counter, knife. A vendor is preparing crab orders.",Fish Market
"fish, icebox, scales, water, table. A buyer is checking fish quality.",Fish Market
"shrimp, squid, counter, ice, basket. A fishmonger is packing orders.",Fish Market
"ice, fish, stall, bucket, gloves. A seller is cleaning display area.",Fish Market
"crabs, counter, scales, ice, water. A customer is buying live crabs.",Fish Market
"fish, ice, knife, stall, basket. A vendor is filleting fish.",Fish Market
"squid, shrimp, ice, counter, scales. A worker is weighing seafood.",Fish Market
"ice, fish, bucket, stall, water. A seller is refreshing seafood display.",Fish Market
"crabs, basket, counter, ice, gloves. A customer is selecting crabs.",Fish Market
"fish, scales, ice, table, knife. A fishmonger is cutting fillets.",Fish Market
"squid, ice, stall, basket, water. A vendor is organizing seafood.",Fish Market
"shrimp, counter, ice, scales, gloves. A buyer is checking weight.",Fish Market
"fish, ice, bucket, stall, basket. A seller is restocking fish.",Fish Market
"crabs, counter, ice, water, knife. A vendor is preparing orders.",Fish Market
"squid, fish, scales, ice, table. A worker is sorting catch.",Fish Market
"ice, shrimp, stall, basket, gloves. A fishmonger is packing seafood.",Fish Market
"fish, counter, ice, bucket, water. A customer is choosing fish.",Fish Market
"crabs, ice, scales, stall, basket. A seller is organizing crabs.",Fish Market
"squid, shrimp, counter, knife, ice. A vendor is cleaning seafood.",Fish Market
"fish, ice, stall, water, gloves. A worker is displaying fresh catch.",Fish Market
"crabs, bucket, ice, counter, scales. A buyer is inspecting seafood.",Fish Market
"squid, fish, ice, basket, table. A seller is packing orders.",Fish Market
"shrimp, counter, ice, stall, water. A fishmonger is sorting shrimp.",Fish Market
"fish, ice, scales, bucket, gloves. A vendor is weighing fish.",Fish Market
"crabs, counter, ice, basket, water. A seller is preparing crab orders.",Fish Market
"squid, ice, stall, knife, scales. A worker is cutting seafood.",Fish Market
,
"microscope, test tubes, lab coat, beakers. 'Please record your observations carefully,' the teacher says while students examine slides under microscopes in a bright laboratory.",Laboratory
"beaker, chemicals, gloves, goggles. A student is carefully mixing solutions while watching color changes during a chemistry experiment.",Laboratory
"microscope, slides, notebook, lab bench. A researcher is writing notes while analyzing cells under magnification.",Laboratory
"test tubes, burner, stand, liquid. 'Heat it gently,' the instructor explains while demonstrating an experiment.",Laboratory
"lab coat, goggles, pipette, flask. A student is transferring liquid using a pipette for an experiment.",Laboratory
"microscope, sample, slide, lamp. A scientist is adjusting focus while studying microorganisms.",Laboratory
"beaker, funnel, liquid, gloves. A student is filtering solutions during a chemistry activity.",Laboratory
"lab bench, chemicals, notebook, goggles. A group is documenting results from a reaction experiment.",Laboratory
"test tubes, rack, liquid, burner. A teacher is showing how substances react under heat.",Laboratory
"microscope, glass slide, pen, lab coat. A student is sketching what they see through the lens.",Laboratory
"beaker, chemicals, pipette, goggles. A researcher is measuring precise amounts of liquid.",Laboratory
"lab coat, gloves, flask, stand. 'Safety first—wear your goggles,' the instructor reminds the class.",Laboratory
"microscope, sample, notebook, desk. A student is comparing cell structures.",Laboratory
"test tubes, liquid, burner, clamp. A chemistry reaction is being observed carefully.",Laboratory
"beaker, funnel, gloves, table. A student is pouring liquids into a container.",Laboratory
"microscope, slide, lab coat, light. A scientist is analyzing bacteria samples.",Laboratory
"goggles, chemicals, beaker, rack. A student is conducting a controlled experiment.",Laboratory
"lab bench, notebook, pipette, flask. A group is recording measurements.",Laboratory
"microscope, sample, pen, slide. A student is drawing observed organisms.",Laboratory
"test tubes, burner, liquid, goggles. A teacher is supervising heating reactions.",Laboratory
"beaker, chemicals, gloves, funnel. A student is mixing compounds.",Laboratory
"microscope, lab coat, slide, notebook. A researcher is studying cells.",Laboratory
"flask, pipette, liquid, stand. A student is preparing solutions.",Laboratory
"test tubes, rack, chemicals, goggles. An experiment is underway.",Laboratory
"microscope, sample, light, desk. A student is focusing the lens.",Laboratory
"beaker, gloves, funnel, liquid. A student is filtering substances.",Laboratory
"lab coat, goggles, notebook, flask. A scientist is recording results.",Laboratory
"test tubes, burner, clamp, liquid. A reaction is being heated.",Laboratory
"microscope, slide, sample, pen. A student is documenting findings.",Laboratory
"beaker, chemicals, rack, gloves. A lab group is working together.",Laboratory
"lab bench, pipette, flask, notebook. A student is measuring liquids.",Laboratory
"microscope, sample, slide, light. A researcher is observing bacteria.",Laboratory
"test tubes, burner, goggles, liquid. A teacher is guiding an experiment.",Laboratory
"beaker, funnel, chemicals, gloves. A student is mixing solutions.",Laboratory
"microscope, lab coat, slide, notebook. A student is analyzing results.",Laboratory
"flask, pipette, stand, liquid. A student is preparing reagents.",Laboratory
"test tubes, rack, burner, chemicals. An experiment continues.",Laboratory
"microscope, sample, pen, slide. A student is sketching cells.",Laboratory
"beaker, gloves, funnel, liquid. A student is filtering mixtures.",Laboratory
"lab coat, goggles, flask, notebook. A researcher is writing data.",Laboratory
"test tubes, burner, clamp, liquid. A reaction is monitored.",Laboratory
"microscope, slide, sample, light. A student is focusing samples.",Laboratory
"beaker, chemicals, rack, gloves. A lab group conducts tests.",Laboratory
"flask, pipette, notebook, liquid. A student measures carefully.",Laboratory
"microscope, lab coat, slide, pen. A student records observations.",Laboratory
"test tubes, burner, goggles, rack. A chemistry experiment proceeds.",Laboratory
"beaker, funnel, gloves, chemicals. A student mixes compounds.",Laboratory
"microscope, sample, notebook, light. A researcher studies cells.",Laboratory
"flask, pipette, stand, liquid. A student prepares solution.",Laboratory
"test tubes, rack, burner, goggles. A teacher supervises lab work.",Laboratory
"beaker, chemicals, gloves, funnel. A student completes experiment.",Laboratory
,
"slide, swing, sandbox, seesaw. 'Let’s go on the swing together!' a child says while pushing off the ground in a bright outdoor playground.",Playground
"swings, monkey bars, children, sand. Kids are laughing while taking turns swinging back and forth.",Playground
"slide, ladder, kids, bench. A child is climbing up the ladder before sliding down quickly.",Playground
"seesaw, sand, friends, playground. Two children are balancing together on a seesaw.",Playground
"monkey bars, kids, grass, shoes. A child is hanging and moving across the bars.",Playground
"swing, chains, seat, children. A kid is pumping legs higher to swing faster.",Playground
"sandbox, shovel, bucket, toys. Children are building sand castles together.",Playground
"slide, children, ladder, grass. A group is waiting in line to slide down.",Playground
"seesaw, kids, sand, laughter. Two friends are playing in coordination.",Playground
"monkey bars, playground, shoes, kids. A child is crossing from bar to bar.",Playground
"swing, seat, chains, wind. A child is swinging high in the air.",Playground
"slide, kids, ladder, sandbox. A child slides down laughing.",Playground
"seesaw, friends, grass, play. Children are balancing playfully.",Playground
"monkey bars, kids, bench, sand. A child is climbing carefully.",Playground
"swing, playground, children, seat. Kids take turns swinging.",Playground
"slide, ladder, grass, kids. A child climbs up again.",Playground
"sandbox, bucket, shovel, toys. Children dig and build.",Playground
"seesaw, kids, sand, laughter. Two children bounce up and down.",Playground
"monkey bars, shoes, kids, grass. A child crosses halfway.",Playground
"swing, chains, seat, wind. A child swings forward.",Playground
"slide, kids, ladder, sand. A child reaches the top.",Playground
"seesaw, grass, friends, play. Kids enjoy balancing.",Playground
"sandbox, toys, bucket, shovel. A child digs deep.",Playground
"monkey bars, kids, shoes, playground. A child hangs strong.",Playground
"swing, seat, chains, children. A kid swings alone.",Playground
"slide, ladder, kids, grass. A child slides down fast.",Playground
"seesaw, sand, kids, fun. Two children play together.",Playground
"monkey bars, kids, bench, grass. A child climbs higher.",Playground
"swing, playground, seat, chains. Kids enjoy swinging.",Playground
"sandbox, shovel, toys, sand. Children build shapes.",Playground
"slide, kids, ladder, bench. A child waits turn.",Playground
"seesaw, grass, kids, laughter. Balanced play continues.",Playground
"monkey bars, shoes, kids, sand. A child crosses bars.",Playground
